suite,task,method,mean,std,sem,median,q25,q75,n
cat,cat__ackley_10d,CMAES,1.9665725392706055,0.5401119547289464,0.12077270462342127,2.1891303558602577,1.4857846056420407,2.346201174722418,20
cat,cat__ackley_10d,FMP,10.96219360282254,1.5163672202442304,0.3390700183318494,10.956436780167738,9.82381135444365,11.757332488158086,20
cat,cat__ackley_10d,FMP_DREAM,10.96219360282254,1.5163672202442304,0.3390700183318494,10.956436780167738,9.82381135444365,11.757332488158086,20
cat,cat__ackley_10d,GP,1.6575840059075844,0.6604287749305269,0.14767636350415672,1.6234546853465965,1.1348916412913685,2.032263037529408,20
cat,cat__ackley_10d,RS,18.434706922371312,1.2138089166125077,0.27141592492409417,19.023000245467138,18.086806465983877,19.23687475013442,20
cat,cat__ackley_10d,TPE,12.342773030277744,1.3926885967373872,0.31141463737935904,12.464236472433447,11.24062173019785,13.252701849938994,20
cat,cat__levy_10d,CMAES,0.4291807891405809,0.8192812698732457,0.18319686121289278,0.14795035019218877,0.0949038457863967,0.21080456044433263,20
cat,cat__levy_10d,FMP,4.404641776450765,1.9641889473462246,0.4392060006919914,4.157958565855125,2.842485312633434,5.4344323724929176,20
cat,cat__levy_10d,FMP_DREAM,4.404641776450765,1.9641889473462246,0.4392060006919914,4.157958565855125,2.842485312633434,5.4344323724929176,20
cat,cat__levy_10d,GP,0.8898545206199868,0.6002746546737076,0.13422549330206215,0.6952952801073538,0.47253613265380867,1.1872042127202218,20
cat,cat__levy_10d,RS,20.361390222405184,6.731964427367296,1.5053130081703714,22.122295832758347,17.182450826002047,24.964401315786255,20
cat,cat__levy_10d,TPE,4.147438192955903,1.8549002583918646,0.41476830692461336,3.3817762111467884,2.807435622326226,5.775514688473234,20
cat,cat__rastrigin_10d,CMAES,49.7475575981428,10.245455935086799,2.290953593133276,52.54701059563614,42.00394489438215,55.833404996974664,20
cat,cat__rastrigin_10d,FMP,62.0248562103803,9.269651740048726,2.072757141849816,60.024957964070715,56.51405393703087,69.74654171766608,20
cat,cat__rastrigin_10d,FMP_DREAM,62.0248562103803,9.269651740048726,2.072757141849816,60.024957964070715,56.51405393703087,69.74654171766608,20
